customerID,tenure,MonthlyCharges,TotalCharges,Churn,num_internet_addons,num_streaming_services,total_services,has_premium_support,avg_monthly_charges,clv_ratio,is_early_tenure,is_month_to_month,contract_months,has_paperless_billing,has_automatic_payment,uses_electronic_check,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4430-YHXGG,4,25.45,84.2,No,0,0,1,0,16.84,3.307148468185389,1,1,0,1,0,0,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
6888-SBYAI,1,50.7,50.7,No,1,0,2,0,25.35,0.9998028002366398,1,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7395-XWZOY,20,55.0,1165.55,No,4,1,5,1,55.50238095238095,21.187965824395565,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
7169-YWAMK,72,68.4,4855.35,No,3,1,5,0,66.51164383561644,70.9742727671393,0,0,24,0,1,0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
3640-PHQXK,31,89.9,2806.9,Yes,1,1,3,0,87.715625,31.218996774552327,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6877-LGWXO,18,78.55,1422.65,Yes,0,1,2,0,74.8763157894737,18.109088594704684,0,1,0,0,0,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6859-RKMZJ,11,55.05,608.15,No,0,1,2,0,50.67916666666667,11.045223392662551,0,1,0,1,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2729-VNVAP,33,19.8,641.35,No,0,0,1,0,18.863235294117647,32.37506309944472,0,0,24,0,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2957-JIRMN,62,84.45,4959.15,No,0,1,2,0,78.71666666666665,58.715960217854594,0,0,12,0,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2049-BAFNW,1,35.9,35.9,No,2,0,2,0,17.95,0.9997215260373156,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
3842-QTGDL,16,80.75,1321.3,No,2,0,3,0,77.7235294117647,16.360822189202572,0,1,0,0,1,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7163-OCEQI,22,78.65,1663.75,No,2,2,5,0,72.33695652173913,21.151156877701496,0,0,12,1,0,0,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
9782-LGXMC,49,61.75,3024.15,No,3,0,4,1,60.483000000000004,48.96615932642487,0,1,0,0,1,0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
5975-BAICR,36,63.7,2188.5,No,2,1,4,0,59.148648648648646,34.35096531156804,0,0,12,1,1,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False
8019-ENHXU,42,99.45,4138.05,Yes,3,1,5,0,96.23372093023256,41.60516790669616,0,1,0,1,0,1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
5167-GBFRE,4,25.2,102.5,Yes,0,0,0,0,20.5,4.065846886156287,1,1,0,1,1,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9033-EOXWV,12,74.05,872.65,Yes,1,2,4,0,67.12692307692308,11.783013772616796,0,0,12,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
4673-KKSLS,31,87.6,2724.25,No,3,0,4,1,85.1328125,31.09519461248716,0,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
4853-OITSN,5,89.15,413.25,No,1,1,3,0,68.875,4.634925975773889,1,1,0,1,0,1,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9800-OUIGR,66,20.0,1374.2,No,0,0,1,0,20.51044776119403,68.67566216891554,0,0,24,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1324-NLTJE,15,55.0,757.1,Yes,1,0,2,0,47.31875,13.762952190510816,0,1,0,0,1,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2324-EFHVG,64,104.4,6692.65,No,2,2,5,0,102.96384615384615,64.0997030935734,0,0,24,1,1,0,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
7094-MSZAO,10,20.05,218.5,No,0,0,1,0,19.863636363636363,10.892323030907276,0,1,0,1,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1522-VVDMG,7,89.75,608.8,Yes,2,1,4,0,76.1,6.782531194295899,0,1,0,1,0,1,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6907-CQGPN,29,34.3,1004.75,No,2,0,2,0,33.49166666666667,29.28446517050423,0,1,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0780-XNZFN,57,20.65,1125.6,No,0,0,1,0,19.406896551724138,54.48209099709583,0,0,24,0,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0239-OXEXL,46,84.25,3847.6,No,2,0,3,0,81.86382978723404,45.66342273914075,0,1,0,0,0,0,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2675-IJRGJ,53,19.65,978.0,No,0,0,1,0,18.11111111111111,49.745676500508644,0,0,24,0,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
7049-GKVZY,17,79.85,1387.35,No,3,2,6,0,77.07499999999999,17.37227648384673,0,0,12,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
8577-QSOCG,38,20.2,746.05,No,0,0,1,0,19.129487179487178,36.91489361702127,0,0,24,1,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
3721-CNZHX,15,19.8,304.6,No,0,0,1,0,19.0375,15.376072690560322,0,0,12,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0212-ISBBF,22,50.35,1098.85,No,1,2,3,0,47.77608695652174,21.819896743447178,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
9185-TQCVP,14,85.15,1139.2,Yes,0,1,2,0,75.94666666666667,13.377172381399717,0,1,0,1,0,1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
3585-YNADK,57,74.6,4368.95,No,3,1,5,0,75.32672413793104,58.5571639190457,0,0,12,0,1,0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
5271-DBYSJ,11,79.15,827.7,No,0,1,2,0,68.97500000000001,10.456038403233956,0,1,0,1,1,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1099-GODLO,1,20.35,20.35,No,0,0,1,0,10.175,0.99950884086444,1,0,24,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6828-HMKWP,12,21.05,262.05,No,0,0,1,0,20.157692307692308,12.443019943019943,0,0,24,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
5567-WSELE,3,94.6,279.55,Yes,0,2,3,0,69.8875,2.954761653102209,1,1,0,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1472-TNCWL,36,94.7,3512.5,No,1,2,4,0,94.93243243243244,37.0868968429944,0,1,0,1,0,1,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8063-RJYNF,16,94.25,1483.25,Yes,1,2,4,0,87.25,15.735730956927647,0,1,0,1,0,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0687-ZVTHB,65,72.45,4653.85,Yes,3,1,5,0,70.51287878787879,64.22646977642837,0,0,12,0,1,0,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
2080-GKCWQ,2,74.95,151.75,No,1,0,2,0,50.583333333333336,2.024413020277481,1,1,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9661-ACXBS,42,105.2,4400.75,Yes,2,2,5,0,102.34302325581395,41.82824826537401,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2193-SFWQW,72,111.95,8033.1,No,4,2,7,1,110.04246575342466,71.7497320471597,0,0,24,0,1,0,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5656-JAMLX,62,19.85,1253.65,No,0,0,1,0,19.899206349206352,63.12437059415911,0,0,24,0,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
3462-BJQQA,6,89.75,552.65,No,1,1,3,0,78.95,6.156974153297682,1,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0442-TDYUO,48,20.05,1036.0,No,0,0,1,0,21.142857142857142,51.645064805583246,0,0,24,1,0,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
6733-LRIZX,35,108.95,4025.5,No,3,2,6,1,111.81944444444444,36.94475036710719,0,0,24,1,0,1,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
9503-XJUME,52,19.65,928.4,No,0,0,1,0,17.516981132075472,47.222787385554426,0,0,12,0,1,0,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
4367-NHWMM,1,24.9,24.9,No,0,0,0,0,12.45,0.9995985547972701,1,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3727-RJMEO,6,82.85,460.25,Yes,0,1,2,0,65.75,5.554549843108858,1,1,0,1,0,1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3779-OSWCF,71,93.2,6506.15,No,4,2,7,1,90.36319444444445,69.80098701856024,0,0,24,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
6736-DHUQI,67,84.8,5598.3,No,3,0,4,0,82.32794117647059,66.00990449239477,0,0,12,0,1,0,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3915-ODIYG,60,71.75,4374.55,No,2,1,4,0,71.71393442622951,60.96084169453734,0,0,12,1,0,1,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False
1360-RCYRT,23,30.35,678.75,No,1,0,1,0,28.28125,22.35671936758893,0,1,0,1,1,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2724-FJDYW,39,54.85,2191.7,No,2,2,4,0,54.7925,39.95078381334305,0,0,12,0,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
4451-RWASJ,15,19.5,239.75,No,0,0,1,0,14.984375,12.288569964120963,0,0,12,1,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
6646-VRFOL,53,103.85,5485.5,Yes,2,2,5,0,101.58333333333333,52.81629116117851,0,1,0,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3460-TJBWI,24,24.2,609.05,No,0,0,1,0,24.362,25.156959933911605,0,0,24,0,0,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
5917-HBSDW,37,19.35,683.75,No,0,0,1,0,17.99342105263158,35.31766528925619,0,1,0,0,0,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
5685-IIXLY,5,83.6,404.2,Yes,1,1,3,0,67.36666666666666,4.834349958138978,1,1,0,1,0,1,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5671-UUNXD,50,100.65,5189.75,No,1,2,4,0,101.75980392156863,51.5572223326048,0,0,12,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0956-ACVZC,54,94.1,5060.9,No,1,2,4,0,92.01636363636364,53.7764318350866,0,0,12,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
2325-NBPZG,3,74.55,233.65,No,1,0,2,0,58.4125,3.133717811158798,1,1,0,1,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4250-ZBWLV,68,108.45,7176.55,Yes,3,2,6,0,104.00797101449275,66.16771159874608,0,0,12,0,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
4482-FTFFX,5,56.15,291.45,No,2,0,3,0,48.574999999999996,5.189636752136752,1,1,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
8859-DZTGQ,33,20.35,689.75,No,0,0,1,0,20.28676470588235,33.87770137524557,0,0,24,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0440-MOGPM,41,80.55,3263.9,No,2,2,5,0,77.71190476190476,40.51514399205561,0,0,12,1,0,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0020-JDNXP,34,61.25,1993.2,No,3,2,5,1,56.94857142857143,32.536728697355535,0,0,12,0,0,0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
3752-CQSJI,13,20.45,254.5,No,0,0,1,0,18.178571428571427,12.438905180840663,0,1,0,1,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
5025-GOOKI,20,18.9,347.65,No,0,0,1,0,16.554761904761904,18.384452670544682,0,1,0,1,1,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
4698-KVLLG,51,19.6,967.9,No,0,0,1,0,18.61346153846154,49.35747067822539,0,0,24,0,1,0,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5095-AESKG,3,91.5,242.95,Yes,1,1,3,0,60.7375,2.6549011037045127,1,1,0,1,1,0,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
2887-JPYLU,41,45.2,1841.9,No,0,0,1,0,43.85476190476191,40.740986507409865,0,1,0,0,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4770-QAZXN,13,19.45,232.1,No,0,0,1,0,16.57857142857143,11.927029804727646,0,1,0,0,1,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
4896-CPRPF,35,25.45,809.25,No,0,0,1,0,22.479166666666668,31.785153181461116,0,0,24,0,1,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1871-MOWRM,12,80.85,866.45,Yes,2,0,3,0,66.65,10.715434083601286,0,1,0,0,1,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9714-EDSUC,4,94.9,360.55,No,3,1,5,0,72.11,3.798862079865135,1,1,0,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
2027-OAQQC,43,49.05,2076.2,Yes,1,2,3,0,47.18636363636363,42.3196086424786,0,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0282-NVSJS,12,29.3,355.9,No,1,0,1,0,27.376923076923074,12.142613442511086,0,1,0,1,0,0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
9090-SGQXL,68,105.3,7299.65,Yes,2,2,5,0,105.79202898550724,69.31582945589213,0,1,0,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
6595-YGXIT,25,88.95,2291.2,Yes,1,1,3,0,88.12307692307692,25.755395683453234,0,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7353-YOWFP,7,20.25,129.15,No,0,0,1,0,16.14375,6.374629812438302,0,0,12,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9835-ZIITK,66,110.85,7491.75,Yes,3,2,6,0,111.81716417910448,67.57847735883095,0,0,12,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
8008-ESFLK,53,110.5,5835.5,No,4,2,7,1,108.06481481481481,52.80517600217175,0,0,12,0,0,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
7537-CBQUZ,63,109.4,7031.45,No,3,2,6,0,109.86640625,64.26697742436706,0,1,0,1,1,0,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1555-DJEQW,70,114.2,7723.9,Yes,4,2,7,1,108.78732394366196,67.62892916557219,0,0,24,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
5649-TJHOV,27,36.5,1032.0,Yes,0,1,1,0,36.857142857142854,28.26622843056697,0,1,0,0,1,0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0519-XUZJU,1,70.75,70.75,Yes,0,0,1,0,35.375,0.9998586772187676,1,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3363-EWLGO,5,19.95,109.6,No,0,0,1,0,18.266666666666666,5.490981963927855,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4750-UKWJK,37,19.6,727.8,No,0,0,1,0,19.152631578947368,37.113717491075974,0,0,12,0,0,0,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6338-AVWCY,3,40.15,130.75,Yes,1,1,2,0,32.6875,3.2557270916334664,1,1,0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1689-YQBYY,12,76.6,893.0,No,0,0,1,0,68.6923076923077,11.656441717791411,0,1,0,1,0,1,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4487-ZYJZK,38,19.6,763.1,No,0,0,1,0,19.566666666666666,38.91381947985721,0,0,12,0,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2959-FENLU,9,85.3,781.4,No,1,1,3,0,78.14,9.159535810573203,0,1,0,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0708-LGSMF,13,65.85,902.25,No,1,1,3,0,64.44642857142857,13.699514120862435,0,1,0,1,0,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9253-QXKBE,29,94.45,2653.65,Yes,0,2,3,0,88.455,28.09284353165361,0,1,0,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7634-HLQJR,47,20.05,1016.7,No,0,0,1,0,21.181250000000002,50.68295114656031,0,0,24,0,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0487-RPVUM,61,99.4,5943.65,No,3,1,5,1,95.86532258064516,59.789256614022726,0,1,0,0,1,0,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
4079-ULGFR,16,20.0,275.7,No,0,0,1,0,16.21764705882353,13.778110944527734,0,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2516-XSJKX,41,78.45,3126.45,No,3,2,6,0,74.43928571428572,39.84769309202141,0,0,24,0,0,1,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0057-QBUQH,43,25.1,1070.15,No,0,0,1,0,24.32159090909091,42.61847869374751,0,0,24,1,0,1,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
9445-SZLCH,36,97.35,3457.9,Yes,2,1,4,0,93.45675675675676,35.51663927691044,0,1,0,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6599-SFQVE,6,55.0,340.4,No,0,1,2,0,48.628571428571426,6.187965824395564,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
8331-ZXFOE,58,71.1,4299.2,No,4,0,5,1,72.86779661016949,60.45844466319786,0,0,12,1,1,0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
4003-FUSHP,19,61.55,1093.2,No,1,1,3,0,54.660000000000004,17.758284600389867,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0356-ERHVT,11,45.9,521.9,No,0,0,1,0,43.49166666666667,11.367893705075147,0,1,0,1,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7325-ENZFI,39,40.3,1630.4,No,3,0,3,0,40.760000000000005,40.44653932026793,0,0,12,1,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4884-ZTHVF,8,87.1,713.6,No,1,1,3,0,79.28888888888889,8.191941223740098,0,1,0,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3920-HIHMQ,26,49.5,1265.65,No,0,0,1,0,46.87592592592593,25.56352252070289,0,1,0,1,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3055-OYMSE,53,73.8,4003.85,No,1,0,2,0,74.14537037037037,54.24535970735673,0,1,0,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0613-WUXUM,70,19.2,1401.4,No,0,0,1,0,19.738028169014086,72.95158771473191,0,0,24,1,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
7568-PODML,1,45.3,45.3,Yes,0,2,2,0,22.65,0.9997792981681748,1,1,0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
4458-KVRBJ,59,25.0,1510.5,No,0,0,1,0,25.175,60.395841663334664,0,0,24,0,0,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
5349-IECLD,2,94.95,178.1,Yes,1,2,4,0,59.36666666666667,1.875526537489469,1,1,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1397-XKKWR,7,35.3,264.8,No,2,0,2,0,33.1,7.499291985273295,0,0,12,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3945-GFWQL,12,44.55,480.6,Yes,0,0,1,0,36.96923076923077,10.785457809694796,0,1,0,1,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8097-OMULG,59,76.75,4541.9,No,3,2,6,0,75.69833333333332,59.17014069828035,0,0,12,0,1,0,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
6013-BHCAW,61,81.0,4976.15,No,2,2,5,0,80.26048387096773,61.42636711517096,0,0,24,1,1,0,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0401-WDBXM,72,105.55,7542.25,No,2,2,5,0,103.31849315068493,71.44988632057597,0,0,24,1,1,0,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
3387-PLKUI,13,18.8,251.25,No,0,0,1,0,17.946428571428573,13.357256778309408,0,1,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6096-EGVTU,64,24.9,1595.5,No,0,0,1,0,24.546153846153846,64.05058209554396,0,0,12,0,0,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
